;gamma;learning_rate;max_depth;min_child_weight;reg_alpha;reg_lambda;subsample;loss;tid
0;27.549328034942402;0.004848776689514418;11;8.237199961506542;4.613751633767119;9.975657929408019;0.8570809953774219;-0.8435395517936417;0
1;0.08383006020233459;0.012491750353755566;5;2.3862274676299866;0.45008761387614005;9.138682215272329;0.7264406983415588;-0.8476976567628232;1
2;0.0004099845757022509;0.6203371447024185;5;4.113791632313509;7.586738925459095;4.063620529426372;0.8057680817257442;-0.8466075905370178;2
3;0.007187523625868488;0.012960929963441142;4;5.555731137783369;6.607567636273954;1.4917342372983942;0.6687225390944005;-0.8463086878924777;3
4;17.949308208668477;0.5995891452728747;11;6.397249393004912;1.1470674215572185;8.990126527638646;0.8330102815065532;-0.850317362019107;4
5;26.0883082134048;0.21457757951528353;1;0.4659276846552243;0.10361372750736231;4.92319844457824;0.8962560141333873;-0.8487701463671927;5
6;1.078050756902305;0.0013436550756471897;4;9.225461790708534;1.4823269431376607;6.653671497296815;0.5951141148809646;-0.8446559870089034;6
7;0.00013824957805233455;0.0019460103908328192;12;0.16567589348893458;4.4812162481873035;9.029949365970376;0.808525526113282;-0.8478910517639363;7
8;470.478484863976;0.03694869436383038;4;0.6885059483368023;2.081202909440404;1.434939081877102;0.9464538753178114;-0.8420890521899533;8
9;121.79660135749957;0.00949779505183496;11;4.6310408318055565;1.0255617217783741;9.437045881724654;0.9593244920728392;-0.841166005020429;9
10;0.641775051487434;0.14934658979880971;8;3.0227313465785883;7.25617911004922;3.4815392301386203;0.7047192883002248;-0.8545369857429284;10
11;717.0161124180299;0.001480527803978642;3;2.870280311352274;2.968296429868561;5.079769775937322;0.6952117398293912;-0.8222831690045262;11
12;46.91663071489953;0.006445118941631671;2;8.932556259441329;3.419210519028381;4.574635856949426;0.6331507498954323;-0.8405330631040974;12
13;5.0068254331954744e-05;0.5284872114445113;11;1.8385819555034553;8.429768442107148;5.470201829037552;0.8589341848074712;-0.8465284870463368;13
14;0.030463356304298972;0.26812751927244155;1;0.9411380424333373;9.940904412620133;9.777803564882076;0.7400717683299698;-0.851539276669882;14
15;0.015548878750097231;0.10249451789496909;6;1.241294740688123;8.701162415139201;7.182361141257669;0.5880350338327649;-0.8534293235751985;15
16;3.109824406549649;0.1922869336732374;9;3.3111332840647694;1.215281658212789;3.5174923222827736;0.7681572651797093;-0.853200790014785;16
17;0.008926669838949032;0.0009158806150503802;2;3.779444758605457;6.780078175108457;3.437087646652054;0.5714456857621788;-0.8391880541418055;17
18;191.47632351125853;0.1444262384928012;7;0.17060729420932935;6.62034273842758;5.182702859208732;0.8960139202472984;-0.8444713940360549;18
19;6.945326222737378;0.714331063630892;2;2.5319340826008427;3.696546389921276;8.088931473098086;0.5262034710562871;-0.8487701552546175;19
20;13944.761322862363;0.07066201389839367;8;19.487144477137;9.937087922121718;6.933977785226729;0.5147163079991799;-0.7755155862729859;20
